sample	CancerType	Cuproptosis_positive	Cuproptosis_negative	Cuproptosis_activity_score	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P.value	Correlation	RMSE
TCGA-AZ-4308	COAD	-0.259585556	-0.472719574	0.213134017	0.008375541	0	0.086599894	0.068347508	0	0.079671773	0	0.119358847	0.094230694	0	0	0.024844409	0	0.203439352	0.054542612	0.15429219	0	0	0	0.083973417	0	0.022323764	0.042	0.160092041	1.024926844
TCGA-AZ-4313	COAD	0.729054229	-0.491419393	1.220473623	0	0	0.02019151	0.191222584	0	0.120842507	0	0.154671678	0.033584047	0	0.027272062	0.003810399	0	0.232785145	0.071905529	0.050576487	0	0.003133065	0	0.090004988	0	0	0.21	0.049823859	1.087842261
TCGA-AZ-4315	COAD	0.750382992	-0.608359641	1.358742633	0.03442591	0	0.026832731	0.152671082	0	0.020612896	0.019650568	0.126665959	0	0	0.045104348	0.007833913	0.009522295	0.00475887	0.190711673	0.329262889	0.014511399	0	0	0.017435467	0	0	0.12	0.089694189	1.067774653
TCGA-AZ-4323	COAD	-0.727122675	0.445043169	-1.172165844	0.198980284	0.057798203	0.021205102	0.244120698	0	0.07955655	0	0.154869465	0.059451728	0	0	0	0	0.045980527	0.033704151	0.096497828	0	0	0.007835464	0	0	0	0.004	0.293558133	0.981205695
TCGA-AZ-4614	COAD	-0.530766186	0.310085114	-0.8408513	0.014902909	0.052300931	0	0.325962069	0	0	0	0.089748874	0.031540583	0	0.033625506	0	0.025792296	0.135430207	0.113709935	0	0	0.011436584	0	0.158033802	0.007516305	0	0.082	0.117483973	1.060279696
TCGA-AZ-4615	COAD	0.495305613	-0.467699467	0.96300508	0.033475534	0	0.022991438	0.349150291	0	0.026571764	0.011470154	0.101628724	0.041881794	0	0	0.055240608	0	0.026170072	0.087219045	0.229560505	0	0	0.01464007	0	0	0	0.036	0.175457827	1.032508613
TCGA-AZ-4616	COAD	0.487405771	-0.25457917	0.741984941	0	0.032469169	0.040574636	0.316814362	0	0	0	0.15987461	0.036419139	0	0.013848336	0.029895804	0.015778138	0.067636711	0.158872979	0.104806251	0	0	0	0.023009865	0	0	0.054	0.143716536	1.053789872
TCGA-AZ-4681	COAD	0.796715926	-0.569730064	1.366445991	0	0.003143985	0.226988568	0.078894957	0.040689742	0.068778935	0.108325238	0	0	0	0	0.052213209	0.009938408	0.090724531	0.072139841	0.211412262	0.00299048	0	0.033759844	0	0	0	0.004	0.270617376	0.980112897
TCGA-AZ-4682	COAD	0.721157347	0.380013471	0.341143876	0.109013624	0	0.070423233	0.106391934	0	0.230951089	0	0.017925803	0.002739133	0	0.039830722	0.032199466	0.057568473	0	0.007097106	0.234204864	0.017677689	0.005827903	0	0.04469605	0.023452912	0	0.01	0.234893134	0.988886938
TCGA-AZ-4684	COAD	0.497560485	0.772239137	-0.274678653	0.020220642	0.011214189	0.030079244	0.12706848	0	0.146463378	0.0175859	0.043638925	0.04609345	0	0.05726494	0	0	0.107362159	0.040239433	0.198584607	0.010317423	0.011310723	0	0.113513443	0.000714612	0.018328451	0.13	0.08433798	1.051453998
TCGA-AZ-5403	COAD	0.802299543	-0.530559519	1.332859062	0.002983446	0.033969671	0.008095883	0.046724359	0	0.097021702	0.004965882	0.015360612	0.038097291	0	0.050072665	0.026072385	0	0.272338613	0.01701621	0.264464076	0.018317999	0	0	0.08315047	0	0.021348735	0.086	0.111221534	1.057882801
TCGA-AZ-5407	COAD	0.687818918	-0.607647428	1.295466346	0.013155746	0	0.112744358	0.125716177	0	0.355108901	0	0.098334506	0.090174893	0	0	0	0.005079819	0.016401062	0.014247387	0.116663079	0.017922427	0.010322639	0.011182799	0.012946207	0	0	0.042	0.156721888	1.051122064
TCGA-AZ-6598	COAD	-0.342149416	-0.687917053	0.345767637	0.023135704	0	0.006057867	0.047183823	0	0.274098932	0.030066297	0	0	0	0.060203703	0.114554228	0.043311812	0.063806073	0.055079522	0.237162233	0.017793175	0	0.02754663	0	0	0	0.08	0.12216524	1.045136979
TCGA-AZ-6599	COAD	0.303791266	-0.422631805	0.726423071	0.035877498	0.020679643	0.131850997	0.18575486	0	0.272241199	0	0.114452149	0.036507644	0	0	0.080735182	0.036416684	0	0	0.038463504	0	0.01463416	0	0.028342514	0.004043966	0	0.01	0.236398937	1.018829952
TCGA-AZ-6600	COAD	0.624163198	0.635221191	-0.011057994	0.129207381	0	0.038285858	0.08621921	0	0.172486627	0	0.017384893	0.072413959	0	0	0	0	0.157469004	0.050569135	0.207633711	0.009649201	0	0.046344376	0	0	0.012336645	0.022	0.203785966	1.002022138
TCGA-AZ-6601	COAD	0.572466988	0.427163064	0.145303924	0.072123341	0	0	0.083077322	0	0.163113119	0	0.089302557	0.032119663	0	0	0.040173975	0.027319822	0.108198209	0.105832818	0.252067772	0	0	0	0.026671404	0	0	0.102	0.099346816	1.05060195
TCGA-AZ-6603	COAD	0.423968367	0.473475452	-0.049507085	0.061016703	0	0.049929442	0.060478766	0	0.151009569	0	0.055921063	0.041258788	0	0.001568419	0.018474358	0.034845249	0.088432048	0.164312976	0.229921333	0.004391291	0	0.034026126	0	0	0.00441387	0.04	0.16446405	1.023704012
TCGA-AZ-6605	COAD	0.5458306	-0.30136352	0.84719412	0.052083789	0	0.035034135	0.052731126	0	0.098444578	0	0.067963577	0.093604306	0	0	0.040072704	0	0.231112803	0.063437028	0.221525514	0	0	0.043990441	0	0	0	0.09	0.107267659	1.046814975
TCGA-AZ-6606	COAD	0.717120824	0.61938861	0.097732214	0.041244496	0	0.066401613	0.098524574	0	0.081682703	0	0.115817755	0.065555875	0	0	0.031665972	0	0.176647772	0.014582264	0.268591741	0	0.037277547	0	0.002007688	0	0	0.072	0.128557215	1.039004907
TCGA-AZ-6607	COAD	-0.686521051	0.769471692	-1.455992743	0.032027564	0	0.000316706	0.156713556	0	0.192333588	0	0.031277431	0.019920403	0	0.010534453	0.026837525	0.043522663	0	0.035114217	0.265633925	0.020763439	0.01416267	0	0.130397671	0.012229094	0.008215096	0.172	0.061564425	1.063825417
TCGA-AZ-6608	COAD	0.713236133	-0.48351058	1.196746713	0.096503755	0	0.125294908	0.022986981	0	0.235851831	0	0.089513939	0.024904891	0	0.031404083	0.01197435	0.020296033	0.156226962	0	0.098951832	0	0.019330714	0	0.06675972	0	0	0.052	0.148373475	1.031704757
TCGA-CA-5254	COAD	0.439986142	-0.547670075	0.987656217	0.014429865	0.051795551	0.072245287	0.197137417	0	0.128543608	0	0.020886394	0.07999238	0	0	0.043869003	0.04527961	0.165828446	0.020702352	0.094542856	0.000572966	0	0	0.064174266	0	0	0.022	0.19927548	1.009101023
TCGA-CA-5255	COAD	0.698592692	0.565800253	0.132792439	0.129326048	0	0.04430472	0.109263163	0	0.1006083	0	0.121984169	0.064477421	0	0	0.03846663	0.007203157	0.04253787	0.083157316	0.129633023	0.007826949	0.074402357	0.034702886	0.01210599	0	0	0.036	0.178146138	1.01631606
TCGA-CA-5256	COAD	0.753965823	-0.570920151	1.324885975	0.016814437	0.001913221	0.015566007	0.247974595	0	0.062436046	0.029347735	0.051795314	0.015592245	0	0	0.051939931	0.031547361	0.063673787	0.078766717	0.196909167	0.109026108	0	0	0.026697328	0	0	0.174	0.060746461	1.063354144
TCGA-CA-5796	COAD	0.638757886	0.558668519	0.080089366	0.097872927	0	0.099541449	0.074274153	0	0.391253817	0	0.006793707	0.069956554	0	0	0.025523243	0.011614572	0.016094881	0.009305708	0.169943059	0.014726237	0	0	0.013099693	0	0	0.01	0.229113787	1.005270622
TCGA-CA-5797	COAD	0.517474657	0.586308248	-0.068833591	0.049481867	0	0.085143792	0.111424853	0	0.041755568	0	0.059355088	0.060211951	0	0	0.046464947	0	0.183192012	0.138200874	0.128630158	0.015000161	0	0.081138728	0	0	0	0.022	0.200607392	1.00633497
TCGA-CA-6715	COAD	0.563521665	-0.369889479	0.933411145	0	0.001877449	0.080972227	0.038196905	0	0.093574282	0	0.030692787	0.032595659	0	0.027706797	0.008904176	0.00436036	0.406988698	0.009754313	0.126100311	0	0	0	0.138276036	0	0	0.098	0.102738427	1.079011441
TCGA-CA-6716	COAD	0.655133669	-0.375521397	1.030655066	0.015099038	0	0.099695833	0.003980246	0	0.17332066	0.010804382	0.008248781	0.011766388	0	0.057115551	0	0	0.173612779	0.013834785	0.361195958	0	0	0	0.071325598	0	0	0.052	0.148798421	1.033857331
TCGA-CA-6717	COAD	0.515449205	0.361516048	0.153933157	0.070541211	0.016232641	0.019030314	0.100877615	0	0.146476511	0	0.06109073	0.065258256	0	0	0.030654848	0.026047475	0.092334574	0.055519389	0.213906525	0.025591529	0	0.069129106	0.007309276	0	0	0.056	0.140152389	1.023732552
TCGA-CA-6718	COAD	0.435044026	0.409466659	0.025577367	0.069422402	0	0.075890681	0.124879544	0	0.086224673	0.005436299	0.108875466	0.016520173	0	0.048333653	0.032421571	0	0.053073693	0.163075711	0.196274459	0.001955172	0	0.005774497	0	0	0.011842005	0.008	0.246698455	0.992071185
TCGA-CA-6719	COAD	-0.262567631	0.565361503	-0.827929134	0.021273896	0.015300926	0.008892271	0.092902494	0	0	0	0.021338402	0.093815302	0	0.029758216	0	0	0.326236983	0.057534694	0.214787119	0.000483699	0	0	0.117675998	0	0	0.168	0.065132845	1.086522951
TCGA-CK-4947	COAD	0.716659342	0.483805228	0.232854113	0.006963705	0.011772847	0.04642041	0.133142716	0	0.257838381	0	0.03237584	0.068994281	0	0	0.023116815	0.003320258	0.060544803	0.052672804	0.191955747	0.056825684	0	0.040512268	0	0.006152654	0.007390788	0.114	0.094642991	1.050193148
TCGA-CK-4948	COAD	0.525835922	-0.395811647	0.921647569	0.011047631	0.03510631	0	0.037281975	0	0.039405993	0.028136377	0.075513318	0.060221576	0	0.04060525	0	0.010519365	0.231228449	0	0.256186152	0	0.058235028	0	0.110157732	0	0.006354844	0.056	0.140165952	1.03772466
TCGA-CK-4950	COAD	0.558167371	-0.282162758	0.840330129	0.02358695	0.00795896	0.154187403	0.1025589	0	0.178031173	0	0.116131896	0.01065681	0	0	0.017769565	0	0.070875724	0.024796968	0.227342062	0	0	0	0.028426491	0.026968346	0.010708752	0.006	0.268492383	0.978514639
TCGA-CK-4951	COAD	0.512932576	-0.500235605	1.013168181	0.008398187	0.001985192	0	0.110963364	0	0.176580692	0	0.047536435	0.050692446	0	0.040694824	0.048836698	0.040912212	0.10861115	0.073823572	0.179631212	0.003349444	0.013010786	0	0.094973785	0	0	0.122	0.089103866	1.057698703
TCGA-CK-4952	COAD	0.576091165	0.427346764	0.148744401	0	0	0.020613442	0.005708332	0	0.200936684	0	0	0	0	0.018285633	0.007869775	0.010997808	0.208798645	0.009604292	0.228421282	0	0.031123781	0	0.128219461	0.023644226	0.105776641	0.188	0.056642188	1.07899287
TCGA-CK-5912	COAD	0.778524823	0.707197303	0.07132752	0.107622152	0	0.048288371	0.02478071	0	0.234826958	0.021192665	0.005281	9.88E-05	0	0.038156476	0	0.002121594	0.295017431	0.026027657	0.130416002	0.005253716	0	0	0.060916473	0	0	0.036	0.175921952	1.021398534
TCGA-CK-5913	COAD	0.544202439	0.475213241	0.068989197	0.066997814	0	0.003642732	0.090124213	0	0.083611399	0.038515102	0.132896012	0.016212319	0	0.01167989	0.004555875	0	0.109710629	0.116303048	0.219483072	0.03328372	0.007117618	0	0.019012421	0	0.046854137	0.044	0.154341008	1.024093688
TCGA-CK-5914	COAD	0.665987171	0.519678353	0.146308817	0.046689566	0	0.000930328	0.239483209	0	0.038771766	0.033508539	0.045457771	0	0	0	0.067370962	0.025115364	0.02732438	0.120701128	0.179202087	0	0	0	0.175444902	0	0	0.05	0.149828426	1.042172531
TCGA-CK-5915	COAD	0.79461597	0.324636582	0.469979388	0.021304748	0	0	0.08879382	0	0.426739755	0.171127432	0	0	0	0.048749897	0	0.067565372	0.046787204	0	0	0.007282063	0.042728076	0	0.062456662	0.016464972	0	0.158	0.069519098	1.080243932
TCGA-CK-5916	COAD	0.608881554	-0.396722159	1.005603712	0.04930468	0	0	0.148024455	0	0.057455634	0.017211441	0.109129819	0.022349691	0	0	0.077232906	0	0.04433444	0.103500984	0.320103424	0.020210656	0	0.019048337	0	0	0.012093534	0.154	0.071298482	1.063927088
TCGA-CK-6746	COAD	0.616475885	-0.455853802	1.072329687	0.02423504	0	0.001619077	0.189760325	0	0	0.158268557	0.047743027	0.007709831	0	0.01507096	0.029046511	0.006227837	0	0.172449086	0.34786975	0	0	0	0	0	0	0.002	0.362565454	0.937587018
TCGA-CK-6747	COAD	0.62377923	-0.336627472	0.960406703	0.100804663	0	0.195089138	0.088711999	0	0.206437603	0	0.033281611	0.046135268	0	0.011773513	0	0.014098415	0.002902368	0.094331965	0.153185573	0.053247885	0	0	0	0	0	0.002	0.399107712	0.920459378
TCGA-CK-6748	COAD	0.399904516	-0.585341737	0.985246253	0.001387908	0.001953712	0	0.027689801	0	0.016260065	0.02086884	0.006208559	0.026374875	0	0.060714675	0	0	0.551642668	0	0.195286671	0	0	0	0.091612227	0	0	0.01	0.241041282	1.046148399
TCGA-CK-6751	COAD	0.811208028	-0.34432487	1.155532898	0.008911701	0.0195882	0	0.190530193	0	0.091268232	0	0.094463379	0.050725346	0	0.002776475	0	0.038565904	0.139388487	0.019929354	0.113796145	0.003351698	0.02407498	0	0.185638595	0.016991311	0	0.188	0.056622113	1.074112393
TCGA-CM-4743	COAD	0.624453071	-0.351575599	0.976028669	0	0.049202676	0.033311503	0.162464729	0	0	0	0.154412737	0.03971199	0	0	0.152863728	0.008021532	0.015029749	0.171586022	0.147769864	0.025588116	0.012063768	0	0.023546295	0	0.004427291	0.054	0.144723851	1.055664029
TCGA-CM-4744	COAD	0.69633123	-0.489476212	1.185807443	0.021719212	0.00622899	0	0.407641042	0	0	0.044941557	0.111402596	0.062965962	0	0	0.062975256	0.031459749	0	0.038307058	0.089811587	0.022271798	0	0	0.092154554	0.008120641	0	0.08	0.121589433	1.072161859
TCGA-CM-4746	COAD	0.667679309	-0.588757578	1.256436886	0	0.020742077	0	0.222308274	0	0.139383626	0	0.032095427	0.11310396	0	0	0.019030155	0.026210296	0.175712006	0.032316312	0.057138864	0	0.013691551	0	0.148267454	0	0	0.258	0.041283857	1.090513974
TCGA-CM-4747	COAD	0.647105143	-0.42402987	1.071135013	0.01880601	0.023262729	0	0.098797522	0	0.132335605	0	0.065710094	0.07743029	0	0	0	0	0.231119719	0.039156779	0.303270573	0	0	0	0.010110678	0	0	0.182	0.058636374	1.079947262
TCGA-CM-4748	COAD	0.453702174	-0.46567877	0.919380945	0.170372351	0	0.030813071	0.078073995	0	0.046502287	0.010377995	0.054303446	0.00124723	0	0.074800932	0	0.077611161	0.114775207	0.011044338	0.135978045	0	0	0	0.194099943	0	0	0.008	0.254901647	0.983869623
TCGA-CM-4750	COAD	0.638680996	-0.667140482	1.305821478	0.066307538	0.006636707	0.045354046	0.246911232	0	0	0.000136875	0.20482996	0.078025277	0	0	0.005837689	0.021423764	0.112291555	0.07557446	0.055606487	0.015491344	0	0	0.061729342	0.003843724	0	0.054	0.143388834	1.041350532
TCGA-CM-4751	COAD	0.507984175	0.658456693	-0.150472518	0.008388281	0.041168199	0.015843102	0.216513092	0	0.110317129	0	0.113164892	0.02721892	0	0.016894483	0.026395821	0.024917946	0.022346703	0.102352442	0.21884296	0.002968094	0.001627149	0.039478286	0.0115625	0	0	0.102	0.098920417	1.053915651
TCGA-CM-4752	COAD	0.720312551	-0.266364583	0.986677134	0.08896801	0	0.036858505	0.059473272	0	0.101446108	0	0.176941678	0.049073354	0	0.018435882	0.011366775	0	0.093308121	0.122585827	0.202614453	0.035358048	0	0	0.003569966	0	0	0.046	0.153952904	1.028098123
TCGA-CM-5341	COAD	0.714109004	-0.541628032	1.255737036	0.015035429	0	0.003389923	0.029372225	0	0.067651289	0	0.062817429	0.008091889	0	0	0.012329894	0.009270361	0.075874254	0.041974569	0.401392491	0.048509434	0.029109752	0	0.179038331	0	0.01614273	0.078	0.123186955	1.052169043
TCGA-CM-5344	COAD	0.348762246	-0.654325497	1.003087743	0.056507342	0	0.050189264	0.055049283	0	0.019327172	0	0.026182971	0.048701937	0	0	0.042602306	0	0.449645925	0.03808468	0.194520895	0	0	0.019188225	0	0	0	0.064	0.131238239	1.070929308
TCGA-CM-5348	COAD	-0.57476026	0.689363787	-1.264124046	0.002980397	0.008386247	0.003494319	0.013502669	0	0.058638467	0	0.010315716	0.022539026	0	0.005131265	0.009658501	0.002164258	0.574291682	0.018341367	0.217232225	0.003149482	0.007682777	0.042491602	0	0	0	0.002	0.348353841	0.981433039
TCGA-CM-5349	COAD	0.403782519	-0.378517495	0.782300014	0.048224958	0.036871652	0	0.017115339	0	0.048969478	0.006590639	0.003493063	0.011158494	0	0	0.02108871	0	0.612629789	0.02220766	0.168523185	0	0	0.003127034	0	0	0	0.002	0.411362622	0.941938258
TCGA-CM-5860	COAD	0.665144259	0.328297316	0.336846943	0.018351567	0.007225559	0	0.106975551	0	0.090241793	0.003469947	0.057146742	0.052863494	0	0.008272653	0	0.020068176	0.166596069	0.047413563	0.258862808	0.014373045	0	0	0.148139032	0	0	0.18	0.059501853	1.071303543
TCGA-CM-5861	COAD	0.583154148	0.365288391	0.217865756	0.039171625	0	0	0.273352184	0	0.08136109	0	0.061012159	0.021622229	0	0.023036705	0.065030043	0.030790523	0.128416994	0.155565635	0.070392416	0	0	0	0.042826527	0	0.00742187	0.156	0.070963322	1.086891189
TCGA-CM-5862	COAD	0.553031684	-0.434764867	0.987796551	0.028164772	0	0.03494428	0.06419303	0.042618564	0	0	0.118617955	0	0	0.01726321	0.062703984	0.015318924	0.189493517	0.067788111	0.304709145	0	0	0	0.054184508	0	0	0.238	0.044401848	1.077904112
TCGA-CM-5863	COAD	0.361040242	0.515219408	-0.154179166	0.033632561	0.028406283	0.019783971	0.157839288	0	0.168721664	0	0.011457815	0.020559731	0	0.000477767	0	0.120150878	0.111644547	0.016113582	0.184981185	0.0055359	0	0	0.120694828	0	0	0.084	0.116550721	1.037219221
TCGA-CM-5864	COAD	0.66295094	-0.378356479	1.041307419	0.052426626	0	0.03738973	0.123386571	0	0.180691422	0.058265394	0.069789486	0.035150978	0	0.035057844	0	0.00996718	0.028573574	0.041568424	0.185919531	0.009438247	0.003820699	0	0.128554294	0	0	0.08	0.120186343	1.037913833
TCGA-CM-5868	COAD	0.686966541	-0.582950031	1.269916572	0.054187226	0.029132764	0.021242843	0.076563855	0	0.067740187	0	0.01321812	0.067778322	0	0	0	0	0.279857614	0.042872033	0.326740126	0	0	0	0.020666912	0	0	0.084	0.115506479	1.05953249
TCGA-CM-6161	COAD	0.761314993	0.353438246	0.407876746	0.011934461	0	0.019811364	0.128374829	0	0.260435642	0.048760988	0.064414341	0.007538869	0	0.017763744	0	0.021506587	0.027625362	0.017259298	0.292449291	0.048061602	0.008267723	0	0.015568657	0.010227241	0	0.14	0.076432678	1.059064283
TCGA-CM-6162	COAD	-0.357997453	0.322561318	-0.680558771	0.039317928	0	0.006193579	0.092830522	0	0.189075109	0.011799511	0.009399313	0.010107339	0	0.036889685	0	0.016689104	0.087939458	0.069788668	0.313124024	0	0	0.046191428	0.023610931	0	0.047043401	0.142	0.075326601	1.053385744
TCGA-CM-6163	COAD	0.495531847	0.327107954	0.168423893	0.039831704	0	0.047609047	0.149339925	0	0.242850053	0	0.049050635	0.038221319	0	0	0	0	0.084120718	0.047105257	0.219672453	0.038119347	0.001385135	0	0.006046455	0.012858473	0.023789479	0.076	0.126770257	1.03844286
TCGA-CM-6164	COAD	0.372521866	0.461939531	-0.089417665	0.003138949	0.028824966	0.051012632	0.187095718	0	0.019445347	0	0.100280287	0.011429234	0	0.018989469	0.012717198	0	0.202845577	0.109374962	0.171542808	0	0	0	0.074037401	0	0.009265452	0.07	0.129178562	1.040967146
TCGA-CM-6165	COAD	0.84483254	-0.334288871	1.179121411	0.050572366	0	0.020599659	0.057102043	0	0.090983832	0	0.042822797	0.016571172	0	0	0	0	0.335510941	0.059209242	0.267976709	0.016012906	0	0.040529442	0	0	0.002108891	0.084	0.114732644	1.062671063
TCGA-CM-6166	COAD	0.672320033	0.311535386	0.360784647	0.017282242	0.026431695	0	0.058290142	0	0.006374677	0.063139107	0	0.052636526	0	0.091370833	0	0	0.496712388	0.011468738	0.095613163	0	0	0	0.080680488	0	0	0.072	0.128010889	1.079319907
TCGA-CM-6167	COAD	0.461326539	-0.436616731	0.89794327	0.077016682	0.047615035	0	0.069782698	0	0.080751004	0	0.05814501	0.046102256	0	0	0.027252553	0.010501953	0.022692495	0.058189208	0.261736455	0	0	0.240214653	0	0	0	0.04	0.165738165	1.013550525
TCGA-CM-6168	COAD	0.532260978	0.463316055	0.068944923	0.066161401	0.000753953	0.002640658	0.03568396	0	0.155997363	0	0.06694703	0.0210389	0	0.009912834	0	0	0.139601716	0.059764583	0.307264099	0	0	0.079655268	0.027948908	0.009611972	0.017017355	0.09	0.107274336	1.041328005
TCGA-CM-6169	COAD	0.522694579	0.618333807	-0.095639228	0.03188344	0	0.006073454	0.076444452	0	0.132069287	0.017176971	0.029171786	0.041688129	0	0.011387359	0	0.015121825	0.131938321	0.083070993	0.360756821	0.001796866	0	0.053460745	0	9.63E-05	0.007863286	0.212	0.04965586	1.070286671
TCGA-CM-6170	COAD	0.417520935	0.382722228	0.034798707	0.006541606	0.045205265	0.007143554	0.082137501	0	0.131839222	0	0.040656281	0.039856994	0	0.028289537	0.000676278	0.056156359	0.187020525	0.077240666	0.191038318	0.017613056	0	0	0.088584839	0	0	0.14	0.075841834	1.056580842
TCGA-CM-6171	COAD	0.418516477	-0.340335294	0.758851771	0.048305269	0	0.026254629	0.04475946	0	0.184744549	0	0.02850842	0	0	0	0.062738759	0	0.06875911	0.071613896	0.226117509	0	0	0	0.128868941	0	0.109329459	0.084	0.114092729	1.043554339
TCGA-CM-6172	COAD	0.59471818	-0.854261247	1.448979426	0.013930925	0	0.038995424	0.063169086	0	0.227389291	0.034867468	0.002019143	5.19E-05	0	0.019349818	0	0.00460793	0.105641925	0.002227119	0.365859027	0.017934981	0.033198148	0.055402557	0	0	0.015355248	0.156	0.070844506	1.056273617
TCGA-CM-6674	COAD	0.817133715	-0.665567061	1.482700776	0.043072973	0	0.009066883	0.111726358	0	0.13296109	0	0.049567894	0.048833679	0	0	0.096519304	0.005242261	0.126958879	0.117170316	0.200644778	0.005845205	0	0.052390379	0	0	0	0.066	0.130607629	1.039696229
TCGA-CM-6675	COAD	-0.390227978	0.331822913	-0.722050891	0	0.029997381	0.072675787	0.143004974	0	0.097491342	0	0.097683186	0.066570605	0	0.013909739	0.021615587	0.010931796	0.043710622	0.069057399	0.288098929	0.014182634	0	0	0.031070019	0	0	0.116	0.09253861	1.050093978
TCGA-CM-6676	COAD	0.628683829	-0.602827666	1.231511495	0.010757834	0.027417835	0.008343046	0.074629338	0.013132879	0.051015285	0.073108312	0.011174035	0.015318516	0	0.113617931	0	0.037701353	0.327641866	0.013550772	0.111625792	0.020653937	0	0	0.090311269	0	0	0.066	0.130876796	1.046314349
TCGA-CM-6677	COAD	0.630252787	-0.422675987	1.052928774	0.02456843	0.037051857	0.017040359	0.120668147	0	0.147290547	0.051801942	0.047637541	0.048484574	0	0.085533676	0.004290795	0.018952564	0.062929097	0.045026272	0.224470754	0.017285862	0.009393442	0	0.03757414	0	0	0.098	0.103201245	1.042578156
TCGA-CM-6678	COAD	0.721431484	-0.468186537	1.189618021	0.03522978	0	0.011781008	0.041604966	0	0.12740442	0	0.012714726	0.083958233	0	0.085684198	0	0	0.290266154	0.005782385	0.072680501	0	0	0	0.232893628	0	0	0.18	0.05956484	1.092277749
TCGA-CM-6679	COAD	0.352683305	0.339756886	0.012926419	0.017218984	0.043007848	0.042778188	0.074441354	0.008716289	0.085339827	0.006051032	0.04335446	0.034598291	0	0.070581302	0	0.03307776	0.197688832	0.047617058	0.21475298	0	0	0	0.080775793	0	0	0.06	0.133714623	1.031946876
