sample	PATIENT	cancer	TN	FDX1	LIAS	LIPT1	DLD	DLAT	PDHA1	PDHB	MTF1	GLS	CDKN2A
TCGA-BG-A2L7-01	TCGA-BG-A2L7	UCEC	tumor	0.150591383	0.053957567	0.041215718	0.259045275	0.068626075	0.4630684	0.065917078	0.0342817	0.139200325	0.258486725
TCGA-BG-A2L7-11	TCGA-BG-A2L7	UCEC	normal	0.143965183	0.064452953	0.0703746	0.248801425	0.08292265	0.3928912	0.060219522	0.037055371	0.143474	0.21403105
TCGA-BG-A3EW-01	TCGA-BG-A3EW	UCEC	tumor	0.21051735	0.059340953	0.049057436	0.192486375	0.056480925	0.5101976	0.052755522	0.037183443	0.13981585	0.094744325
TCGA-BG-A3EW-11	TCGA-BG-A3EW	UCEC	normal	0.129219033	0.059318027	0.047628327	0.23287775	0.116219	0.29276364	0.069293244	0.036724686	0.1371015	0.223339375
TCGA-BG-A3PP-01	TCGA-BG-A3PP	UCEC	tumor	0.159890883	0.059504013	0.048524391	0.2513465	0.094048	0.3518478	0.051582478	0.036513614	0.138562163	0.084265475
TCGA-BG-A3PP-11	TCGA-BG-A3PP	UCEC	normal	0.1106842	0.057874833	0.043792718	0.196152625	0.081757525	0.3165752	0.054726133	0.038838614	0.134653638	0.262978075
TCGA-BH-A0AU-01	TCGA-BH-A0AU	BRCA	tumor	0.161356983	0.051627413	0.052105645	0.246192625	0.1137203	0.38152282	0.042077622	0.025503543	0.131985075	0.2557032
TCGA-BH-A0AU-11	TCGA-BH-A0AU	BRCA	normal	0.112709533	0.059746093	0.053984473	0.18505135	0.073723575	0.3526486	0.043671667	0.029303629	0.138460438	0.277683125
TCGA-BH-A0AZ-01	TCGA-BH-A0AZ	BRCA	tumor	0.165443283	0.06467824	0.047786809	0.169940875	0.1151952	0.3213714	0.041833289	0.030140114	0.138708888	0.189116325
TCGA-BH-A0AZ-11	TCGA-BH-A0AZ	BRCA	normal	0.11153375	0.048001736	0.0345347	0.172850575	0.121519575	0.3795156	0.0382238	0.030230014	0.131046838	0.273513625
TCGA-BH-A0B3-01	TCGA-BH-A0B3	BRCA	tumor	0.158965117	0.058097907	0.05322601	0.2576863	0.124230625	0.2874324	0.048238571	0.027544643	0.096754565	0.081217775
TCGA-BH-A0B3-11	TCGA-BH-A0B3	BRCA	normal	0.133219	0.055608099	0.067993227	0.1744407	0.160440375	0.38470978	0.041473592	0.025293847	0.126246913	0.26884645
TCGA-BH-A0BA-01	TCGA-BH-A0BA	BRCA	tumor	0.190607033	0.06230124	0.117210491	0.253588	0.254693675	0.27613234	0.062203097	0.032855614	0.127360688	0.269732075
TCGA-BH-A0BA-11	TCGA-BH-A0BA	BRCA	normal	0.14700905	0.052175298	0.034318155	0.182382475	0.167329425	0.3525586	0.042185233	0.029407843	0.123045276	0.2530708
TCGA-BH-A0BC-01	TCGA-BH-A0BC	BRCA	tumor	0.178987733	0.058826947	0.047197982	0.251190325	0.19600095	0.32818	0.0569632	0.025469286	0.133637288	0.244171475
TCGA-BH-A0BC-11	TCGA-BH-A0BC	BRCA	normal	0.107026783	0.053039837	0.039074745	0.210165975	0.146913475	0.4030388	0.044638889	0.028700343	0.129447588	0.259936825
TCGA-BH-A0BF-01	TCGA-BH-A0BF	BRCA	tumor	0.0874609	0.050527053	0.044456645	0.235810925	0.057798575	0.3459968	0.057043356	0.0294798	0.130518275	0.19210705
TCGA-BH-A0BF-11	TCGA-BH-A0BF	BRCA	normal	0.119386467	0.060924473	0.095877936	0.155990375	0.098390125	0.3812394	0.040374122	0.0329404	0.125882475	0.265755025
TCGA-BH-A0BJ-01	TCGA-BH-A0BJ	BRCA	tumor	0.10902545	0.058619704	0.0366159	0.2450411	0.1876571	0.38986528	0.046692222	0.031031757	0.13378445	0.253724525
TCGA-BH-A0BJ-11	TCGA-BH-A0BJ	BRCA	normal	0.137324733	0.061167665	0.031202455	0.207889975	0.1635874	0.4110492	0.045290748	0.030236971	0.116025048	0.2529015
TCGA-BH-A0BM-01	TCGA-BH-A0BM	BRCA	tumor	0.141718767	0.044193422	0.04557273	0.234747725	0.14098585	0.4281082	0.03840724	0.024789834	0.123246574	0.259901725
TCGA-BH-A0BM-11	TCGA-BH-A0BM	BRCA	normal	0.124175467	0.055904549	0.075282791	0.1824361	0.1542786	0.3452262	0.04049334	0.025569671	0.11801935	0.26623605
TCGA-BH-A0BS-01	TCGA-BH-A0BS	BRCA	tumor	0.106249217	0.050308913	0.078411855	0.17866335	0.131474375	0.37549668	0.040181322	0.030447071	0.126456963	0.268808175
TCGA-BH-A0BS-11	TCGA-BH-A0BS	BRCA	normal	0.110562717	0.051913987	0.082263318	0.21481865	0.08194135	0.362659	0.044602167	0.026636814	0.1313434	0.25863615
TCGA-BH-A0BT-01	TCGA-BH-A0BT	BRCA	tumor	0.11537075	0.049749887	0.0524605	0.209128125	0.0708172	0.26323892	0.049009678	0.033403557	0.120020725	0.2579405
TCGA-BH-A0BT-11	TCGA-BH-A0BT	BRCA	normal	0.103638683	0.04450432	0.032642055	0.1972837	0.120653825	0.36734	0.041251544	0.026104143	0.130668038	0.32768895
TCGA-BH-A0BZ-01	TCGA-BH-A0BZ	BRCA	tumor	0.176869217	0.043710005	0.039061982	0.2357555	0.1581935	0.3349254	0.056885533	0.025440971	0.1270383	0.196737625
TCGA-BH-A0BZ-11	TCGA-BH-A0BZ	BRCA	normal	0.1110414	0.054527227	0.054647055	0.231917025	0.067175025	0.389521	0.042055156	0.032132229	0.135781575	0.251382575
TCGA-BH-A0C0-01	TCGA-BH-A0C0	BRCA	tumor	0.11754015	0.051431408	0.038948036	0.2468762	0.147534975	0.3577539	0.061434711	0.027452614	0.12020765	0.212232075
TCGA-BH-A0C0-11	TCGA-BH-A0C0	BRCA	normal	0.104480633	0.049344233	0.032726718	0.206286725	0.134365075	0.4168512	0.039283589	0.0292367	0.126128345	0.282933925
TCGA-BH-A0C3-01	TCGA-BH-A0C3	BRCA	tumor	0.14566925	0.046521072	0.079646327	0.234761625	0.140772675	0.3850076	0.043614801	0.027446837	0.133744788	0.2432512
TCGA-BH-A0C3-11	TCGA-BH-A0C3	BRCA	normal	0.118567217	0.059654667	0.086625527	0.1839422	0.081683725	0.34484554	0.051291222	0.0337996	0.127400313	0.253583575
TCGA-BH-A0DG-01	TCGA-BH-A0DG	BRCA	tumor	0.13285445	0.0579691	0.046454682	0.1803567	0.115302725	0.5120446	0.049671856	0.026153129	0.133962763	0.249810175
TCGA-BH-A0DG-11	TCGA-BH-A0DG	BRCA	normal	0.116033517	0.068797033	0.066493518	0.1988072	0.086475	0.4285718	0.047394522	0.043020129	0.13537925	0.27055875
TCGA-BH-A0DH-01	TCGA-BH-A0DH	BRCA	tumor	0.180556683	0.055310213	0.082124327	0.250878825	0.254711275	0.4085826	0.0547423	0.028538629	0.127295624	0.2661485
TCGA-BH-A0DH-11	TCGA-BH-A0DH	BRCA	normal	0.1300664	0.052740711	0.073195736	0.1563316	0.205109525	0.4053294	0.044047904	0.0280705	0.119419598	0.269184725
TCGA-BH-A0DI-01	TCGA-BH-A0DI	BRCA	tumor	0.1274658	0.050872193	0.080854282	0.212427	0.079798425	0.4503806	0.044206878	0.027504114	0.133878138	0.241237825
TCGA-BH-A0DI-11	TCGA-BH-A0DI	BRCA	normal	0.11053215	0.041601469	0.085400318	0.183879025	0.142445025	0.453972	0.035508378	0.021032671	0.12553505	0.26761455
TCGA-BH-A0DK-01	TCGA-BH-A0DK	BRCA	tumor	0.131446083	0.044950777	0.040836791	0.242089625	0.1523324	0.3486418	0.056593489	0.031226414	0.130156763	0.259800375
TCGA-BH-A0DK-11	TCGA-BH-A0DK	BRCA	normal	0.127602483	0.042665525	0.032875445	0.20536375	0.168485425	0.4728274	0.040446964	0.0302552	0.122999263	0.36583765
TCGA-BH-A0DP-01	TCGA-BH-A0DP	BRCA	tumor	0.155188583	0.053772387	0.097341973	0.2431123	0.14086485	0.3959636	0.044359178	0.0315983	0.134067613	0.24711375
TCGA-BH-A0DP-11	TCGA-BH-A0DP	BRCA	normal	0.114871867	0.045855972	0.068482845	0.2106173	0.173302075	0.4756418	0.038076382	0.02327021	0.125698523	0.269223125
TCGA-BH-A0DQ-01	TCGA-BH-A0DQ	BRCA	tumor	0.215907533	0.050106353	0.046644882	0.241393125	0.129060125	0.24824344	0.051734689	0.0272389	0.132351363	0.25906725
TCGA-BH-A0DQ-11	TCGA-BH-A0DQ	BRCA	normal	0.14953765	0.042685467	0.031514009	0.17854345	0.15368245	0.4878692	0.043772542	0.0311389	0.118213725	0.27054785
TCGA-BH-A0DV-01	TCGA-BH-A0DV	BRCA	tumor	0.105216717	0.0517406	0.042042264	0.2316179	0.119431825	0.3807624	0.046883478	0.027896157	0.126677363	0.2290608
TCGA-BH-A0DV-11	TCGA-BH-A0DV	BRCA	normal	0.119739167	0.05643858	0.0362742	0.14437375	0.10022355	0.3228944	0.0495572	0.033498971	0.117521763	0.250585225
TCGA-BH-A0E0-01	TCGA-BH-A0E0	BRCA	tumor	0.11372795	0.049826457	0.044535509	0.20081915	0.10279115	0.4163128	0.04925674	0.024719189	0.1142979	0.06031205
TCGA-BH-A0E0-11	TCGA-BH-A0E0	BRCA	normal	0.1330248	0.051548405	0.031365955	0.188581525	0.171250225	0.3366902	0.041810144	0.0279425	0.12195265	0.276110325
TCGA-BH-A0E1-01	TCGA-BH-A0E1	BRCA	tumor	0.117377217	0.048999359	0.085399536	0.241584575	0.132507725	0.4612528	0.04087582	0.0251355	0.135462229	0.362745425
TCGA-BH-A0E1-11	TCGA-BH-A0E1	BRCA	normal	0.118731283	0.045994697	0.070912573	0.1854794	0.161204425	0.4158466	0.038066101	0.026251843	0.127412613	0.2691473
TCGA-BH-A0H7-01	TCGA-BH-A0H7	BRCA	tumor	0.259122883	0.045851645	0.05064259	0.204381375	0.1910816	0.15173762	0.062694172	0.024422043	0.13479511	0.1634611
TCGA-BH-A0H7-11	TCGA-BH-A0H7	BRCA	normal	0.146605083	0.061192505	0.03717602	0.187272675	0.181680525	0.3810656	0.045092498	0.028378214	0.126220488	0.270670275
TCGA-BH-A0H9-01	TCGA-BH-A0H9	BRCA	tumor	0.108370867	0.048970554	0.044869682	0.1637784	0.14270305	0.35583732	0.047812011	0.030120257	0.140749638	0.266941975
TCGA-BH-A0H9-11	TCGA-BH-A0H9	BRCA	normal	0.12126785	0.05581574	0.035143264	0.229002175	0.1622856	0.3325764	0.043322082	0.026264943	0.126524013	0.216260675
TCGA-BH-A0HA-01	TCGA-BH-A0HA	BRCA	tumor	0.123422833	0.047789733	0.048075264	0.22146065	0.099728975	0.35618642	0.0522569	0.030684929	0.129137475	0.2695998
TCGA-BH-A0HA-11	TCGA-BH-A0HA	BRCA	normal	0.110491617	0.050347547	0.042517745	0.172717375	0.1156698	0.3617476	0.039871414	0.025505714	0.135374951	0.284199075
TCGA-BH-A0HK-01	TCGA-BH-A0HK	BRCA	tumor	0.126388667	0.055717003	0.037173891	0.240466875	0.16873075	0.4460668	0.039848689	0.032424929	0.133293125	0.27052735
TCGA-BH-A0HK-11	TCGA-BH-A0HK	BRCA	normal	0.1405795	0.047699247	0.029009391	0.2123317	0.14648235	0.443314	0.042617151	0.028126186	0.124414785	0.24357825
TCGA-BH-A1EN-01	TCGA-BH-A1EN	BRCA	tumor	0.138697267	0.05518718	0.044282109	0.261017275	0.105520925	0.5330596	0.040562756	0.031056771	0.13923745	0.060247725
TCGA-BH-A1EN-11	TCGA-BH-A1EN	BRCA	normal	0.1061408	0.042045247	0.038081655	0.208214625	0.07317785	0.3571434	0.044775833	0.027702171	0.139816363	0.218092425
TCGA-BH-A1ES-01	TCGA-BH-A1ES	BRCA	tumor	0.134550467	0.055885087	0.093464855	0.245081025	0.1243522	0.518713	0.0460952	0.026773029	0.129715463	0.273560225
TCGA-BH-A1ES-11	TCGA-BH-A1ES	BRCA	normal	0.10341365	0.057001785	0.105456336	0.19486125	0.09105865	0.3571328	0.036776522	0.029128471	0.137764359	0.258760525
TCGA-BH-A1ET-01	TCGA-BH-A1ET	BRCA	tumor	0.119142917	0.06654714	0.083378473	0.240531225	0.0878981	0.35766812	0.042696311	0.026455271	0.1369471	0.26742455
TCGA-BH-A1ET-11	TCGA-BH-A1ET	BRCA	normal	0.1116388	0.060188567	0.094083573	0.192858825	0.086178175	0.3764616	0.040471711	0.038142186	0.129179713	0.268606325
TCGA-BH-A1EU-01	TCGA-BH-A1EU	BRCA	tumor	0.114564333	0.063434373	0.048897145	0.22190395	0.09231635	0.3900474	0.056562833	0.030612771	0.133683925	0.238365975
TCGA-BH-A1EU-11	TCGA-BH-A1EU	BRCA	normal	0.134087167	0.077186767	0.055398282	0.201564475	0.133300625	0.384219	0.042331567	0.039054843	0.13248766	0.26965245
TCGA-BH-A1EV-01	TCGA-BH-A1EV	BRCA	tumor	0.116789017	0.063694667	0.0468687	0.177703775	0.069866225	0.4901876	0.049062589	0.029076671	0.127482888	0.26577865
TCGA-BH-A1EV-11	TCGA-BH-A1EV	BRCA	normal	0.118173933	0.053267428	0.051066245	0.2050894	0.067915475	0.3956548	0.046081733	0.030332629	0.133167813	0.252460525
TCGA-BH-A1EW-01	TCGA-BH-A1EW	BRCA	tumor	0.135433083	0.058121093	0.084753091	0.244591875	0.1024737	0.4149118	0.045547956	0.029447329	0.128416563	0.28393255
TCGA-BH-A1EW-11	TCGA-BH-A1EW	BRCA	normal	0.12552275	0.049234947	0.092304918	0.213689525	0.087679575	0.3891524	0.039890767	0.029727643	0.142537275	0.27189935
TCGA-BH-A1EY-01	TCGA-BH-A1EY	BRCA	tumor	0.1192328	0.042743247	0.033991164	0.216018775	0.0970051	0.3914923	0.052187678	0.034393	0.132153663	0.341985
TCGA-BH-A1EY-11	TCGA-BH-A1EY	BRCA	normal	0.103089983	0.050443807	0.044911264	0.206869025	0.076037325	0.3640118	0.0472381	0.029266743	0.1375406	0.248225525
TCGA-BH-A1F0-01	TCGA-BH-A1F0	BRCA	tumor	0.138909567	0.062755973	0.111334773	0.213799025	0.091455875	0.3692982	0.055017267	0.032842157	0.12278055	0.215646775
TCGA-BH-A1F0-11	TCGA-BH-A1F0	BRCA	normal	0.116812083	0.060846787	0.091238136	0.213154475	0.0808842	0.3316274	0.049985933	0.032169243	0.134819725	0.25540975
TCGA-BH-A1F2-01	TCGA-BH-A1F2	BRCA	tumor	0.102855517	0.04561314	0.071109218	0.2280233	0.0838831	0.31887854	0.038537944	0.025163886	0.1334071	0.25939985
TCGA-BH-A1F2-11	TCGA-BH-A1F2	BRCA	normal	0.089890367	0.03528391	0.077003582	0.20032745	0.058092575	0.31092172	0.047286511	0.027555686	0.137632906	0.2402709
TCGA-BH-A1F5-01	TCGA-BH-A1F5	BRCA	tumor	0.095659817	0.037930173	0.044834082	0.245337675	0.077120775	0.4244394	0.040117656	0.028525814	0.141168538	0.261010175
TCGA-BH-A1F5-11	TCGA-BH-A1F5	BRCA	normal	0.09898255	0.04199254	0.0459778	0.17842115	0.066941225	0.395529	0.042219689	0.028073257	0.137592913	0.2656335
TCGA-BH-A1F6-01	TCGA-BH-A1F6	BRCA	tumor	0.133780483	0.041244009	0.0384556	0.23457025	0.04781755	0.25483532	0.038475392	0.02290066	0.12817095	0.0605801
TCGA-BH-A1F6-11	TCGA-BH-A1F6	BRCA	normal	0.109254567	0.03845594	0.0444011	0.2114557	0.07196815	0.3273748	0.040414911	0.027148129	0.126999375	0.2419395
TCGA-BH-A1F8-01	TCGA-BH-A1F8	BRCA	tumor	0.105241833	0.038824825	0.071140309	0.2049991	0.079177075	0.4610496	0.045805856	0.026937343	0.137449163	0.09824135
TCGA-BH-A1F8-11	TCGA-BH-A1F8	BRCA	normal	0.0984558	0.039251343	0.074574682	0.208563225	0.07263445	0.3329808	0.042297544	0.027601371	0.134949803	0.2454654
TCGA-BH-A1FB-01	TCGA-BH-A1FB	BRCA	tumor	0.0849136	0.045519719	0.035368045	0.21066605	0.079891275	0.3951048	0.047535633	0.027525371	0.132319463	0.23721905
TCGA-BH-A1FB-11	TCGA-BH-A1FB	BRCA	normal	0.092099267	0.041738475	0.036869555	0.184951025	0.06275415	0.3761406	0.046967144	0.027655914	0.136484273	0.2673449
TCGA-BH-A1FC-01	TCGA-BH-A1FC	BRCA	tumor	0.159744	0.047690927	0.041505145	0.22722605	0.164221425	0.293999	0.051507056	0.031345614	0.12552365	0.1754362
TCGA-BH-A1FC-11	TCGA-BH-A1FC	BRCA	normal	0.089375117	0.043824347	0.040737373	0.21773545	0.078395175	0.3790912	0.046004644	0.029922686	0.134604598	0.2410364
TCGA-BH-A1FD-01	TCGA-BH-A1FD	BRCA	tumor	0.13664295	0.048831427	0.045776255	0.201175575	0.083715775	0.4378958	0.043380167	0.0293162	0.136315413	0.059527125
TCGA-BH-A1FD-11	TCGA-BH-A1FD	BRCA	normal	0.1060862	0.045524213	0.046521345	0.20350525	0.068476825	0.360301	0.044031844	0.030398886	0.130776588	0.233321425
TCGA-BH-A1FE-01	TCGA-BH-A1FE	BRCA	tumor	0.101505183	0.037960173	0.039329509	0.24301365	0.0722683	0.3844186	0.054700522	0.029276114	0.131220913	0.287347575
TCGA-BH-A1FE-11	TCGA-BH-A1FE	BRCA	normal	0.084510283	0.035193787	0.043050527	0.204237075	0.0663485	0.3334636	0.043387022	0.028861214	0.134393988	0.266275325
TCGA-BH-A1FG-01	TCGA-BH-A1FG	BRCA	tumor	0.0999176	0.04437206	0.039495127	0.1808213	0.05764055	0.447959	0.0451555	0.027485714	0.137108175	0.4122169
TCGA-BH-A1FG-11	TCGA-BH-A1FG	BRCA	normal	0.11421695	0.041781763	0.039400209	0.178492475	0.0596648	0.3729764	0.042836067	0.029676529	0.135756103	0.259280425
TCGA-BH-A1FH-01	TCGA-BH-A1FH	BRCA	tumor	0.094180133	0.047785613	0.045300027	0.21623045	0.067976075	0.4073532	0.046664172	0.027882443	0.131824025	0.2604559
TCGA-BH-A1FH-11	TCGA-BH-A1FH	BRCA	normal	0.081574767	0.040102167	0.036535073	0.185508475	0.078101125	0.3973154	0.040999678	0.026767743	0.138791975	0.244824125
TCGA-BH-A1FJ-01	TCGA-BH-A1FJ	BRCA	tumor	0.109613767	0.044562333	0.046653345	0.1712726	0.06164915	0.4836902	0.044238222	0.025537957	0.135718261	0.268633825
TCGA-BH-A1FJ-11	TCGA-BH-A1FJ	BRCA	normal	0.094836267	0.047829647	0.040045945	0.212451	0.05741555	0.3235674	0.052060889	0.027865371	0.137497975	0.235836225
TCGA-BH-A1FM-01	TCGA-BH-A1FM	BRCA	tumor	0.108997067	0.059825183	0.104121773	0.200498975	0.057055275	0.39329508	0.098640311	0.0461573	0.125514963	0.17045505
TCGA-BH-A1FM-11	TCGA-BH-A1FM	BRCA	normal	0.104126617	0.045103807	0.037999891	0.186081225	0.0717491	0.2960408	0.041590078	0.027394614	0.12936107	0.25788245
TCGA-BH-A1FN-01	TCGA-BH-A1FN	BRCA	tumor	0.103953217	0.039427487	0.039611209	0.229068775	0.0700615	0.36478128	0.042841889	0.031140971	0.138097883	0.03994745
TCGA-BH-A1FN-11	TCGA-BH-A1FN	BRCA	normal	0.091097667	0.042087213	0.043432045	0.1879444	0.053667875	0.3260098	0.048141978	0.027475529	0.134019725	0.22532385
TCGA-BH-A1FR-01	TCGA-BH-A1FR	BRCA	tumor	0.193038583	0.04269104	0.080912336	0.095954725	0.064794625	0.31412198	0.069154678	0.025508657	0.135952575	0.25147665
TCGA-BH-A1FR-11	TCGA-BH-A1FR	BRCA	normal	0.102950033	0.042136355	0.075450945	0.2032367	0.06083125	0.36853544	0.044290789	0.0280209	0.135887063	0.24385885
TCGA-BH-A203-01	TCGA-BH-A203	BRCA	tumor	0.12069135	0.06645102	0.094187673	0.250485975	0.088499225	0.506632	0.056306744	0.0300225	0.136702713	0.23015455
TCGA-BH-A203-11	TCGA-BH-A203	BRCA	normal	0.123921267	0.076096693	0.115137273	0.23280025	0.0716055	0.36467286	0.065227644	0.0422831	0.147134025	0.236499025
TCGA-BH-A204-01	TCGA-BH-A204	BRCA	tumor	0.203260833	0.047440033	0.041077745	0.251683675	0.1261654	0.21895764	0.043081	0.040048186	0.133824025	0.220403325
TCGA-BH-A204-11	TCGA-BH-A204	BRCA	normal	0.2561845	0.112797497	0.101231345	0.284024725	0.27780325	0.4522688	0.097712667	0.0836375	0.181038975	0.2356035
TCGA-BH-A208-01	TCGA-BH-A208	BRCA	tumor	0.104797033	0.048057713	0.071475945	0.19036235	0.061218525	0.2734776	0.043316667	0.032468071	0.130524488	0.175201825
TCGA-BH-A208-11	TCGA-BH-A208	BRCA	normal	0.272625	0.097492801	0.120236473	0.274027025	0.2539115	0.4456978	0.08487718	0.075182114	0.181549561	0.280400825
TCGA-BH-A209-01	TCGA-BH-A209	BRCA	tumor	0.226853667	0.102364921	0.0831961	0.30391785	0.2598755	0.4315196	0.091342113	0.082611371	0.184370925	0.2366752
TCGA-BH-A209-11	TCGA-BH-A209	BRCA	normal	0.2140342	0.106540747	0.098783864	0.2919078	0.353834	0.4335598	0.104830812	0.083380571	0.185607825	0.231744375
TCGA-BJ-A28R-01	TCGA-BJ-A28R	THCA	tumor	0.179610383	0.057752233	0.045865782	0.21593545	0.06856835	0.20932654	0.055420056	0.033635614	0.141373713	0.2552065
TCGA-BJ-A28R-11	TCGA-BJ-A28R	THCA	normal	0.160970167	0.06762566	0.052199555	0.258898225	0.0612476	0.33175932	0.0555639	0.035091357	0.1460918	0.1508128
TCGA-BJ-A28T-01	TCGA-BJ-A28T	THCA	tumor	0.1485132	0.053198487	0.084679645	0.2657341	0.069455875	0.3545352	0.057460978	0.032328486	0.133807063	0.160621175
TCGA-BJ-A28T-11	TCGA-BJ-A28T	THCA	normal	0.182035617	0.062106553	0.084377364	0.26563215	0.07244735	0.3483202	0.063572456	0.038062914	0.142226913	0.14659055
TCGA-BJ-A28W-01	TCGA-BJ-A28W	THCA	tumor	0.110624817	0.04493234	0.089732164	0.261341925	0.06794655	0.3754734	0.0575326	0.031414329	0.136660438	0.150919975
TCGA-BJ-A28W-11	TCGA-BJ-A28W	THCA	normal	0.18733555	0.05082922	0.078042855	0.267018525	0.073783175	0.4288302	0.071291933	0.032358914	0.136145138	0.241590175
TCGA-BJ-A28X-01	TCGA-BJ-A28X	THCA	tumor	0.144709367	0.047944113	0.03803269	0.2503076	0.059678025	0.355456	0.0470784	0.034261529	0.134457138	0.1746255
TCGA-BJ-A28X-11	TCGA-BJ-A28X	THCA	normal	0.124341167	0.044572664	0.03823776	0.256731	0.053621025	0.3800794	0.054735411	0.029475771	0.1365585	0.142391575
TCGA-BJ-A290-01	TCGA-BJ-A290	THCA	tumor	0.217458833	0.047448547	0.037812682	0.24250485	0.048383725	0.0437959	0.0527238	0.023001871	0.142435975	0.46604675
TCGA-BJ-A290-11	TCGA-BJ-A290	THCA	normal	0.172989517	0.05487202	0.049466527	0.2527574	0.05863945	0.04578908	0.042446156	0.032060557	0.137591088	0.144903725
TCGA-BJ-A2N7-01	TCGA-BJ-A2N7	THCA	tumor	0.20260435	0.055296507	0.046572564	0.2597791	0.0714794	0.2193553	0.0424734	0.028695614	0.138688306	0.152412975
TCGA-BJ-A2N7-11	TCGA-BJ-A2N7	THCA	normal	0.193567883	0.060840707	0.048233018	0.268765875	0.067535175	0.3333423	0.052547311	0.041420371	0.145435338	0.149329875
TCGA-BJ-A2N8-01	TCGA-BJ-A2N8	THCA	tumor	0.20854915	0.059343527	0.087322982	0.26635565	0.05934165	0.45186808	0.044932489	0.038467	0.1422862	0.206547475
TCGA-BJ-A2N8-11	TCGA-BJ-A2N8	THCA	normal	0.207236733	0.05675974	0.084204491	0.270301275	0.06608385	0.41066	0.052699067	0.040463457	0.142111463	0.110428875
TCGA-BJ-A2N9-01	TCGA-BJ-A2N9	THCA	tumor	0.2037213	0.084437653	0.048640318	0.2761342	0.069159725	0.37630426	0.046671656	0.029902486	0.134953	0.2268991
TCGA-BJ-A2N9-11	TCGA-BJ-A2N9	THCA	normal	0.1213665	0.054188453	0.055213627	0.266087375	0.056947575	0.3566616	0.060874944	0.032551943	0.133901318	0.178696475
TCGA-BJ-A2NA-01	TCGA-BJ-A2NA	THCA	tumor	0.2022056	0.044185627	0.043641455	0.262807325	0.067111425	0.05505472	0.04346	0.031850329	0.13585655	0.184614175
TCGA-BJ-A2NA-11	TCGA-BJ-A2NA	THCA	normal	0.163762017	0.048176313	0.049770791	0.2612695	0.05306485	0.0476651	0.045968189	0.032370429	0.137536025	0.14845155
TCGA-BJ-A3PR-01	TCGA-BJ-A3PR	THCA	tumor	0.117454617	0.05681662	0.078103709	0.24580585	0.05670455	0.3621514	0.054063378	0.033248714	0.121485525	0.19969125
TCGA-BJ-A3PR-11	TCGA-BJ-A3PR	THCA	normal	0.153621317	0.066262867	0.079734891	0.25384995	0.077113725	0.371905	0.055982744	0.038391886	0.132579538	0.170507325
TCGA-BJ-A3PU-01	TCGA-BJ-A3PU	THCA	tumor	0.196257567	0.063628573	0.049452018	0.26549095	0.06362035	0.0531493	0.062396133	0.038827743	0.138130425	0.167957
TCGA-BJ-A3PU-11	TCGA-BJ-A3PU	THCA	normal	0.192520183	0.062781227	0.054346773	0.26120845	0.068588775	0.05325204	0.060540867	0.037923029	0.138840025	0.1328079
TCGA-BK-A13C-01	TCGA-BK-A13C	UCEC	tumor	0.142040333	0.05829652	0.043992545	0.22942415	0.074865875	0.4358825	0.053875311	0.033817071	0.12540665	0.264568
TCGA-BK-A13C-11	TCGA-BK-A13C	UCEC	normal	0.139287217	0.049260867	0.034531882	0.2189032	0.0917241	0.3809828	0.054159489	0.026737957	0.133289613	0.227615875
TCGA-BK-A4ZD-01	TCGA-BK-A4ZD	UCEC	tumor	0.157376567	0.045960161	0.039499264	0.2157727	0.056524375	0.4052398	0.057100978	0.033619743	0.126597788	0.10512715
TCGA-BK-A4ZD-11	TCGA-BK-A4ZD	UCEC	normal	0.10921075	0.042476973	0.033400218	0.22334775	0.049134225	0.3159474	0.0418662	0.031814186	0.122797713	0.19191295
TCGA-BL-A13J-01	TCGA-BL-A13J	BLCA	tumor	0.092397367	0.060129633	0.072867627	0.22246505	0.066440675	0.04608444	0.044848444	0.040380386	0.106838738	0.2288843
TCGA-BL-A13J-11	TCGA-BL-A13J	BLCA	normal	0.097075067	0.060072927	0.092940136	0.2162774	0.06957195	0.04377324	0.050729133	0.031786929	0.1253281	0.1609519
TCGA-BP-4177-01	TCGA-BP-4177	KIRC	tumor	0.0935818	0.056387453	0.035499255	0.2493392	0.056960975	0.05186842	0.042170178	0.027254	0.131219488	0.160720675
TCGA-BP-4177-11	TCGA-BP-4177	KIRC	normal	0.129425983	0.049499613	0.0497768	0.25162865	0.06695885	0.04733024	0.044898222	0.030086243	0.127673525	0.1247331
TCGA-BP-4760-01	TCGA-BP-4760	KIRC	tumor	0.07768145	0.051072907	0.037421482	0.249538325	0.05094235	0.0443749	0.041563822	0.026350414	0.10252765	0.225592025
